frame,cpu_usage,memory_usage,fps,blink_total,voice_detected,lip_open_count,gaze_direction,iris_gaze_direction,suspicious
462,0.0,83.7,57.29062572564232,0,0,0,1,1,1
463,0.0,83.7,55.51178580409492,0,0,0,1,1,1
464,0.0,83.7,53.68571684564875,0,0,0,1,1,1
465,0.0,83.7,24.115035445497874,0,0,0,1,1,1
466,0.0,83.7,31.900699726194098,0,0,0,1,1,1
467,0.0,83.7,65.33896219213933,0,0,0,1,1,1
468,0.0,83.7,56.32584435640905,0,0,0,1,1,1
469,13.0,83.7,55.27257392862791,0,0,0,1,1,1
470,11.5,83.8,53.199528164280004,0,0,0,1,1,1
471,19.2,83.8,58.79645620724459,0,0,0,1,1,1
472,15.4,83.8,52.252447988040366,0,0,0,1,1,1
473,13.8,83.9,51.85387021400225,0,0,0,1,1,1
474,12.0,83.8,57.78949833974014,0,0,0,1,1,1
475,14.3,83.8,57.38468484491935,0,0,0,1,1,1
476,0.0,83.8,50.49484734662429,0,0,0,1,1,1
477,0.0,83.8,58.861641663275186,0,0,0,1,1,1
478,0.0,83.8,52.266121696220516,0,0,0,1,1,1
479,0.0,83.8,57.20545553737043,0,0,0,1,1,1
480,0.0,83.8,53.36196740499485,0,0,0,1,1,1
481,0.0,83.8,56.063089796027484,0,0,0,1,1,1
482,0.0,83.8,55.91212541324517,0,0,0,1,1,1
483,0.0,83.8,55.58608990670059,0,0,0,1,1,1
484,0.0,83.8,56.28653864218903,0,0,0,1,1,1
485,0.0,83.8,51.66671593988667,0,0,0,1,1,1
486,0.0,83.8,56.772614680761784,0,0,0,1,1,1
487,0.0,83.8,53.230585697062,0,0,0,1,1,1
488,0.0,83.8,57.14544191179476,0,0,0,1,1,1
489,0.0,83.8,56.29635992698378,0,0,0,1,1,1
490,0.0,83.8,54.76164612492166,0,0,0,1,1,1
491,0.0,83.8,53.85667509855031,0,0,0,1,1,1
492,0.0,83.8,52.53979030702359,0,0,0,1,1,1
493,0.0,83.8,58.94519084827702,0,0,0,1,1,1
494,0.0,83.8,51.46890492318264,0,0,0,1,1,1
495,0.0,83.8,61.184268876181584,0,0,0,1,1,1
496,0.0,83.8,52.27393845732019,0,0,0,1,1,1
497,0.0,83.8,24.296636138771586,0,0,0,1,1,1
498,12.7,83.8,32.70514479983781,0,0,0,1,1,1
499,12.5,83.8,62.42638566410668,0,0,0,1,1,1
500,17.9,83.8,52.570741000701894,0,0,0,1,1,1
501,0.0,83.8,58.26878941957712,0,0,0,1,1,1
502,0.0,83.9,54.09492364836979,0,0,0,1,1,1
503,0.0,83.8,56.29409317245359,0,0,0,1,1,1
504,0.0,83.8,55.7227086128788,0,0,0,1,1,1
505,0.0,83.9,51.520113989510016,0,0,0,1,1,1
506,0.0,83.8,58.108144802648894,0,0,0,1,1,1
507,0.0,83.8,54.93593891210101,0,0,0,1,1,1
508,0.0,83.8,54.23552078618995,0,0,0,1,1,1
509,0.0,83.8,55.599353111164135,0,0,0,1,1,1
510,0.0,83.8,56.95455100960037,0,0,0,1,1,1
511,0.0,83.8,52.21341964396863,0,0,0,1,1,1
512,0.0,83.8,57.33056314926189,0,0,0,1,1,1
513,0.0,83.8,54.65959470906366,0,0,0,1,1,1
514,0.0,83.8,51.99657844170334,0,0,0,1,1,1
515,0.0,83.8,57.659211195578955,0,0,0,1,1,1
516,0.0,83.8,53.05014988047506,0,0,0,1,1,1
517,0.0,83.8,55.50003308059757,0,0,0,1,1,1
518,0.0,83.8,54.81532208528824,0,0,0,1,1,1
519,0.0,83.8,54.21308826760764,0,0,0,1,1,1
520,0.0,83.8,55.20855051861212,0,0,0,1,1,1
521,0.0,83.8,53.18873403756166,0,0,0,1,1,1
522,0.0,83.8,57.39489312789075,0,0,0,1,1,1
523,0.0,83.8,54.074698639850446,0,0,0,1,1,1
524,0.0,83.8,56.22014610280812,0,0,0,1,1,1
525,0.0,83.8,55.7315935635605,0,0,0,1,1,1
526,0.0,83.8,51.992066640222134,0,0,0,1,1,1
527,0.0,83.8,57.677447744774476,0,0,0,1,1,1
528,0.0,83.8,53.067601250047446,0,0,0,1,1,1
529,12.4,83.9,24.359287975143015,0,0,0,1,1,1
530,8.8,83.8,34.03445393834644,0,0,0,1,1,1
531,4.0,83.9,58.092853185595565,0,0,0,1,1,1
532,8.0,83.8,52.645303811926546,0,0,0,1,1,1
533,15.4,83.8,58.27202756397788,0,0,0,1,1,1
534,0.0,83.8,51.96436845691631,0,0,0,1,1,1
535,0.0,83.9,57.11976031594716,0,0,0,1,1,1
536,0.0,83.9,53.68777840356356,0,0,0,1,1,1
537,0.0,83.9,55.840664607519436,0,0,0,1,1,1
538,0.0,83.9,55.43841283688224,0,0,0,1,1,1
539,0.0,83.9,53.8338638463908,0,0,0,1,1,1
540,0.0,83.9,56.29938255033557,0,0,0,1,1,1
541,0.0,83.9,55.94344706164804,0,0,0,1,1,1
542,0.0,83.9,56.10658676226657,0,0,0,1,1,1
543,0.0,83.9,52.961058639325216,0,0,0,1,1,1
544,0.0,83.9,57.35251326368758,0,0,0,1,1,1
545,0.0,83.9,53.188059550077355,0,0,0,1,1,1
546,0.0,83.9,54.01272310505576,0,0,0,1,1,1
547,0.0,83.9,57.231214267196094,0,0,0,1,1,1
548,0.0,83.9,53.47081245777081,0,0,0,1,1,1
549,0.0,83.9,56.464607845776904,0,0,0,1,1,1
550,0.0,83.9,56.4015867679688,0,0,0,1,1,1
551,0.0,83.9,55.15120116763751,0,0,0,1,1,1
552,0.0,83.9,53.294163987751105,0,0,0,1,1,1
553,0.0,83.9,53.76968143067752,0,0,0,1,1,1
554,0.0,83.9,55.96210756647854,0,0,0,1,1,1
555,0.0,83.9,53.17996703436034,1,0,0,1,1,1
556,0.0,83.9,58.49225319703795,1,0,0,1,1,1
557,0.0,83.9,55.856281045664595,1,0,0,1,1,1
558,0.0,83.9,52.90961613664173,1,0,0,1,1,1
559,13.5,83.9,60.30631200575126,1,0,0,1,1,1
560,11.5,83.9,51.530241415320354,1,0,0,1,1,1
561,11.1,83.9,24.017545165631173,1,0,0,1,1,1
562,11.1,83.9,34.03776831000203,1,0,0,1,1,1
563,11.1,83.9,59.11883518682961,1,0,0,1,1,1
564,19.2,83.9,53.06155909217418,1,0,0,1,1,1
565,11.1,83.9,57.53740208787742,1,0,0,1,1,1
566,0.0,83.9,52.07792498044426,1,0,0,1,1,1
567,0.0,83.9,58.10975491486443,1,0,0,1,1,1
568,0.0,83.9,52.057887551197716,1,0,0,1,1,1
569,0.0,83.9,54.689528379382736,1,0,0,1,1,1
570,0.0,83.9,58.15568065222817,1,0,0,1,1,1
571,0.0,83.9,55.8072301981186,1,0,0,1,1,1
572,0.0,83.9,53.594479938665984,1,0,0,1,1,1
573,0.0,83.9,54.49058760864199,1,0,0,1,1,1
574,0.0,83.9,56.17948271474303,1,0,0,1,1,1
575,0.0,83.9,51.6877272111107,1,0,0,1,1,1
576,0.0,83.9,58.89304820342886,1,0,0,1,1,1
577,0.0,83.9,54.29519741100324,1,0,0,1,1,1
578,0.0,83.9,54.863361674296925,1,0,0,1,1,1
579,0.0,83.9,44.99457186380313,1,0,0,1,1,1
580,0.0,83.9,20.314449142486282,1,0,0,1,1,1
581,0.0,83.9,57.951586161158396,1,0,0,1,1,1
582,0.0,83.9,59.91691665952401,1,0,0,1,1,1
583,0.0,83.9,54.69523374845146,1,0,0,1,1,1
584,0.0,83.9,53.62805743437624,1,0,0,1,1,1
585,0.0,83.9,57.15712300019078,1,0,0,1,1,1
586,0.0,83.9,52.84362243612357,1,0,0,1,1,1
587,13.1,83.9,56.718106828938474,1,0,0,1,1,1
588,12.0,84.0,54.05170236346297,1,0,0,1,1,1
589,14.8,83.9,56.300138256889355,1,0,0,1,1,1
590,7.7,84.0,54.987073599202915,1,0,0,1,1,1
591,7.7,84.0,55.42376151274495,1,0,0,1,1,1
592,15.4,84.0,54.626847787864186,1,0,0,1,1,1
593,11.4,84.0,23.821392263436188,1,0,0,1,1,1
594,20.0,84.0,33.90651727538763,1,0,0,1,1,1
595,8.7,84.0,64.4543750192089,1,0,0,1,1,1
596,0.0,84.0,50.50518381157658,1,0,0,1,1,1
597,0.0,84.0,54.58561407618527,1,0,0,1,1,1
598,0.0,84.0,56.36975015791525,1,0,0,1,1,1
599,0.0,84.0,50.72261793907438,1,0,0,1,1,1
600,0.0,84.0,61.86197843689621,1,0,0,1,1,1
601,0.0,84.0,54.70165371172205,1,0,0,1,1,1
602,0.0,84.0,54.389543026090564,1,0,0,1,1,1
603,0.0,84.0,54.8698211692678,1,0,0,1,1,1
604,0.0,84.0,55.16353210405871,1,0,0,1,1,1
605,0.0,84.0,56.09458085914513,1,0,0,1,1,1
606,0.0,84.0,51.36427539249063,1,0,0,1,1,1
607,0.0,84.0,56.73728779168076,1,0,0,1,1,1
608,0.0,84.0,52.18613447469268,1,0,0,1,1,1
609,0.0,84.0,59.9126373076978,1,0,0,1,1,1
610,0.0,84.0,53.754520870980556,1,0,0,1,1,1
611,0.0,84.0,57.1462205024797,1,0,0,1,1,1
612,0.0,84.0,55.266747483265696,1,0,0,1,1,1
613,0.0,84.0,49.76098897839576,1,0,0,1,1,1
614,0.0,84.0,60.577189156400294,1,0,0,1,1,1
615,0.0,84.0,51.51188838671645,1,0,0,1,1,1
616,12.8,84.0,55.48167940950819,1,0,0,1,1,1
617,18.5,83.9,62.23095298149824,1,0,0,1,1,1
618,7.4,83.8,52.69027549212969,1,0,0,1,1,1
619,16.0,83.8,53.53291640076579,1,0,0,1,1,1
620,14.8,83.8,53.762789207203745,1,0,0,1,1,1
621,14.8,83.8,57.172705215234046,1,0,0,1,1,1
622,14.8,83.8,52.576671889689756,1,0,0,1,1,1
623,15.4,83.8,59.08136128014424,1,0,0,1,1,1
624,11.5,83.8,52.72272921537572,1,0,0,1,1,1
625,0.0,83.8,24.228426190682494,1,0,0,1,1,1
626,0.0,83.8,33.73362501608545,2,0,0,1,1,1
627,0.0,83.8,58.18310953279325,2,0,0,1,1,1
628,0.0,83.8,52.360731049635476,2,0,0,1,1,1
629,0.0,83.8,56.947591375658504,2,0,0,1,1,1
630,0.0,83.8,54.66315652287241,2,0,0,1,1,1
631,0.0,83.8,54.233416948977215,2,0,0,1,1,1
632,0.0,83.8,57.454645078217034,2,0,0,1,1,1
633,0.0,83.8,62.996455392009615,2,0,0,1,1,1
634,0.0,83.8,48.23201205137936,2,0,0,1,1,1
635,0.0,83.8,53.670603590576974,2,0,0,1,1,1
636,0.0,83.8,57.05449302173736,2,0,0,1,1,1
637,0.0,83.8,53.83870098196521,2,0,0,1,1,1
638,0.0,83.8,56.78645022406953,2,0,0,1,1,1
639,0.0,83.8,52.389507869098175,2,0,0,1,1,1
640,0.0,83.8,55.31558193208045,2,0,0,1,1,1
641,0.0,83.8,55.83843440058577,2,0,0,1,1,1
642,0.0,83.8,52.389507869098175,2,0,0,1,1,1
643,0.0,83.8,58.79151131170979,2,0,0,1,1,1
644,0.0,83.8,53.27385654951671,2,0,0,1,1,1
645,0.0,83.8,55.09324716606901,2,0,0,1,1,1
646,12.2,83.9,55.594931339801704,2,0,0,1,1,1
647,20.7,83.8,53.23869362679766,2,0,0,1,1,1
648,11.5,83.8,55.605249900570065,2,0,0,1,1,1
649,11.1,83.8,55.865952742481156,2,0,0,1,1,1
650,8.7,83.8,57.08400021775818,2,0,0,1,1,1
651,14.8,83.8,53.17457339182028,2,0,0,1,1,1
652,0.0,83.8,56.96692789330001,2,0,0,1,1,1
653,0.0,83.8,54.61760033335938,2,0,0,1,1,1
654,0.0,83.8,51.72724918295616,2,0,0,1,1,1
655,0.0,83.8,58.27526606830244,2,0,0,1,1,1
656,0.0,83.8,53.1287715653738,2,0,0,1,1,1
657,0.0,83.8,23.916611545742764,2,0,0,1,1,1
658,0.0,83.8,35.802545432817475,2,0,0,1,1,1
659,0.0,83.8,54.98130718611541,2,0,0,1,1,1
660,0.0,83.8,53.21977896486531,2,0,0,1,1,1
661,0.0,83.8,59.498737481204074,2,0,0,1,1,1
662,0.0,83.8,52.470776621297034,2,0,0,1,1,1
663,0.0,83.8,54.44743879326012,2,0,0,1,1,1
664,0.0,83.8,57.253869884517734,2,0,0,1,1,1
665,0.0,83.8,55.19329411919519,2,0,0,1,1,1
666,0.0,83.8,53.62737175880939,2,0,0,1,1,1
667,0.0,83.8,55.2216341469837,2,0,0,1,1,1
668,0.0,83.8,54.01550547327753,2,0,0,1,1,1
669,0.0,83.8,53.058202932284225,2,0,0,1,1,1
670,0.0,83.8,57.56425071709921,2,0,0,1,1,1
671,0.0,83.8,56.01666755702762,2,0,0,1,1,1
672,0.0,83.8,54.35923223473606,2,0,0,1,1,1
673,0.0,83.8,55.856281045664595,2,0,0,1,1,1
674,0.0,83.8,52.96038991375936,2,0,0,1,1,1
675,12.5,83.7,56.33189626227218,2,0,0,1,1,1
676,15.4,83.7,55.32141867918804,2,0,0,1,1,1
677,7.7,83.7,53.84837786137037,2,0,0,1,1,1
678,15.4,83.7,58.193603884842176,2,0,0,1,1,1
679,12.0,83.7,54.46299278034592,2,0,0,1,1,1
680,13.8,83.7,53.0931277611109,2,0,0,1,1,1
681,18.5,83.7,56.19001942527966,2,0,0,1,1,1
682,10.7,83.7,56.635393880472066,2,0,0,1,1,1
683,11.5,83.7,51.66671593988667,2,0,0,1,1,1
684,14.8,83.7,56.840319280129016,2,0,0,1,1,1
685,0.0,83.7,55.13017875920084,2,0,0,1,1,1
686,0.0,83.7,54.24814723799423,2,0,0,1,1,1
687,0.0,83.7,59.45319498780972,2,0,0,1,1,1
688,0.0,83.7,50.14291008643466,2,0,0,1,1,1
689,0.0,83.7,24.21010586102998,2,0,0,1,1,1
690,0.0,83.7,35.16204049126043,2,0,0,1,1,1
691,0.0,83.7,56.882716719106,2,0,0,1,1,1
692,0.0,83.7,53.49945790124874,2,0,0,1,1,1
693,0.0,83.7,56.053349726702926,2,0,0,1,1,1
694,0.0,83.7,52.20042314872433,2,0,0,1,1,1
695,0.0,83.7,56.947591375658504,2,0,0,1,1,1
696,0.0,83.7,54.26499165513048,2,0,0,1,1,1
697,0.0,83.7,58.459642911898754,2,0,0,1,1,1
698,0.0,83.7,52.23878143253914,2,0,0,1,1,1
699,0.0,83.7,56.54148636443294,2,0,0,1,1,1
700,0.0,83.7,55.16933680582959,2,0,0,1,1,1
701,0.0,83.7,50.9289426392734,2,0,0,1,1,1
702,0.0,83.7,57.9339760766872,2,0,0,1,1,1
703,0.0,83.7,54.45167990860466,2,0,0,1,1,1
704,0.0,83.7,55.63253882986484,2,0,0,1,1,1
705,12.4,83.7,56.86652114375585,2,0,0,1,1,1
706,11.1,83.7,55.014480587618046,2,0,0,1,1,1
707,11.5,83.7,53.495363816083156,2,0,0,1,1,1
708,13.8,83.7,53.24004518856069,2,0,0,1,1,1
709,11.5,83.7,55.93449443896194,2,0,0,1,1,1
710,14.8,83.7,53.29145543485166,2,0,0,1,1,1
711,14.8,83.7,61.686384092714064,2,0,0,1,1,1
712,0.0,83.7,50.85730914734698,2,0,0,1,1,1
713,0.0,83.7,56.892747175237034,2,0,0,1,1,1
714,0.0,83.7,55.08167097850211,2,0,0,1,1,1
715,0.0,83.7,51.041119561910556,2,0,0,1,1,1
716,0.0,83.7,59.546040489508506,2,0,0,1,1,1
717,0.0,83.7,50.646670289198816,2,0,0,1,1,1
718,0.0,83.7,58.61404734620867,2,0,0,1,1,1
719,0.0,83.7,55.63918072800594,2,0,0,1,1,1
720,0.0,83.7,56.75340982896731,2,0,0,1,1,1
721,0.0,83.7,23.50013446884805,2,0,0,1,1,1
722,0.0,83.7,35.734828282484045,2,0,0,1,1,1
723,0.0,83.7,52.062410784106845,2,0,0,1,1,1
724,0.0,83.7,56.619338813968874,2,0,0,1,1,1
725,0.0,83.7,58.16213217960451,2,0,0,1,1,1
726,0.0,83.7,56.126858381618916,2,0,0,1,1,1
727,0.0,83.7,50.22577207247123,2,0,0,1,1,1
728,0.0,83.7,57.590333653714126,2,0,0,1,1,1
729,0.0,83.7,58.95513325087147,2,0,0,1,1,1
730,0.0,83.7,49.24163516400949,2,0,0,1,1,1
731,0.0,83.7,54.88777219430486,2,0,0,1,1,1
732,0.0,83.7,56.68591199048546,2,0,0,1,1,1
733,0.0,83.7,55.47214029704673,2,0,0,1,1,1
734,0.0,83.7,58.85833766015072,2,0,0,1,1,1
735,12.4,83.8,53.46399663484213,2,0,0,1,1,1
736,15.4,83.8,53.20560178607672,2,0,0,1,1,1
737,12.0,83.7,53.621886985425725,2,0,0,1,1,1
738,19.2,83.8,62.916132903322584,2,0,0,1,1,1
739,16.7,83.8,50.040014793781836,2,0,0,1,1,1
740,4.3,83.8,57.36977157707564,2,0,0,1,1,1
741,10.7,83.8,51.93477049566003,2,0,0,1,1,1
742,15.4,83.8,55.515459551037694,2,0,0,1,1,1
743,14.8,83.8,55.94717816697568,2,0,0,1,1,1
744,0.0,83.8,53.80900087237646,2,0,0,1,1,1
745,0.0,83.8,57.41925061946418,2,0,0,1,1,1
746,0.0,83.8,52.356809387092746,2,0,0,1,1,1
747,0.0,83.8,56.010683190000535,2,0,0,1,1,1
748,0.0,83.8,55.20927722420397,2,0,0,1,1,1
749,0.0,83.8,56.147896279835614,2,0,0,1,1,1
750,0.0,83.8,54.920832787743876,2,0,0,1,1,1
751,0.0,83.8,53.82073885873401,2,0,0,1,1,1
752,0.0,83.8,57.853266941612986,2,0,0,1,1,1
753,0.0,83.8,23.728673180169835,2,0,0,1,1,1
754,0.0,83.8,35.11993837291087,2,0,0,1,1,1
755,0.0,83.8,53.777954431807984,2,0,0,1,1,1
756,0.0,83.8,55.78199518559402,2,0,0,1,1,1
757,0.0,83.8,56.772614680761784,2,0,0,1,1,1
758,0.0,83.8,54.86049127579983,2,0,0,1,1,1
759,0.0,83.8,53.05014988047506,2,0,0,1,1,1
760,0.0,83.8,49.73679592078738,2,0,0,1,1,1
761,0.0,83.8,62.35677861528627,2,0,0,1,1,1
762,0.0,83.8,51.88851088045724,2,0,0,1,1,1
763,0.0,83.8,59.29769697312428,2,0,0,1,1,1
764,12.7,83.8,52.550981030896835,2,0,0,1,1,1
765,7.4,83.8,53.321942537503176,2,0,0,1,1,1
766,20.0,83.8,57.957191615194354,2,0,0,1,1,1
767,4.3,83.8,56.271435662825176,2,0,0,1,1,1
768,10.7,83.8,53.26303224249813,2,0,0,1,1,1
769,13.6,83.8,62.03490504644146,2,0,0,1,1,1
770,24.0,83.8,55.78718876356672,2,0,0,1,1,1
771,14.8,83.8,46.19786320079304,2,0,0,1,1,1
772,11.5,83.8,59.41782122113614,2,0,0,1,1,1
773,0.0,83.8,56.36975015791525,2,0,0,1,1,1
774,0.0,83.8,52.23813082249788,2,0,0,1,1,1
775,0.0,83.8,56.74342844000704,2,0,0,1,1,1
776,0.0,83.8,52.197175035778734,2,0,0,1,1,1
777,0.0,83.8,56.77568866328257,2,0,0,1,1,1
778,0.0,83.8,53.858749807386104,2,0,0,1,1,1
779,0.0,83.8,56.538437689559885,2,0,0,1,1,1
780,0.0,83.8,54.62969378850437,2,0,0,1,1,1
781,0.0,83.8,54.279739103426856,2,0,0,1,1,1
782,0.0,83.8,54.79741841080714,2,0,0,1,1,1
783,0.0,83.8,54.78238835991275,2,0,0,1,1,1
784,0.0,83.8,57.05449302173736,2,0,0,1,1,1
785,0.0,83.8,23.240102616953962,2,0,0,1,1,1
786,0.0,83.8,36.16808229927479,2,0,0,1,1,1
787,0.0,83.8,57.27341499050974,2,0,0,1,1,1
788,0.0,83.8,54.7645061889591,2,0,0,1,1,1
789,0.0,83.8,54.63894533896097,2,0,0,1,1,1
790,0.0,83.8,55.76938623550686,2,0,0,1,1,1
791,0.0,83.8,50.48937681316433,2,0,0,1,1,1
792,0.0,83.8,60.052459767481814,2,0,0,1,1,1
793,0.0,83.8,55.117862727834215,2,0,0,1,1,1
794,12.0,83.8,52.43797664591303,2,0,0,1,1,1
795,18.5,83.8,55.67980459052954,2,0,0,1,1,1
796,8.0,83.8,53.290101261641276,2,0,0,1,1,1
797,17.9,83.8,57.83332414097402,2,0,0,1,1,1
798,8.0,83.8,54.147998967208885,2,0,0,1,1,1
799,0.0,83.8,56.50644644132189,2,0,0,1,1,1
800,0.0,83.8,53.242748517968444,2,0,0,1,1,1
801,0.0,83.8,55.23981614402929,2,0,0,1,1,1
802,0.0,83.8,57.42160889326981,2,0,0,1,1,1
803,0.0,83.8,51.350440744368264,2,0,0,1,1,1
804,0.0,83.8,57.29062572564232,2,0,0,1,1,1
805,0.0,83.8,55.38351027306819,2,0,0,1,1,1
806,0.0,83.8,54.74377749063524,2,0,0,1,1,1
807,0.0,83.8,55.29807907816846,2,0,0,1,1,1
808,0.0,83.8,56.91822499660741,2,0,0,1,1,1
809,0.0,83.8,52.57008209563201,2,0,0,1,1,1
810,0.0,83.8,54.31840138829532,2,0,0,1,1,1
811,0.0,83.8,56.19528926284198,2,0,0,1,1,1
812,0.0,83.8,54.32965894224168,2,0,0,1,1,1
813,0.0,83.8,58.089634923272946,2,0,0,1,1,1
814,0.0,83.8,54.88489924103638,2,0,0,1,1,1
815,0.0,83.8,55.67906544537369,2,0,0,1,1,1
816,0.0,83.8,53.49945790124874,3,0,0,1,1,1
817,0.0,83.8,23.419175083893087,3,0,0,1,1,1
818,0.0,83.8,35.09525403306781,3,0,0,1,1,1
819,0.0,83.8,57.876417828066785,3,0,0,1,1,1
820,0.0,83.8,54.13332300822137,3,0,0,1,1,1
821,0.0,83.8,59.07969687579232,3,0,0,1,1,1
822,0.0,83.8,53.98144120258948,3,0,0,1,1,1
823,12.4,83.8,50.50214323556326,3,0,0,1,1,1
824,12.0,83.8,59.84083548529768,3,0,0,1,1,1
825,11.5,83.8,53.61640333384466,3,0,0,1,1,1
826,12.0,83.8,53.934933004140625,3,0,0,1,1,1
827,11.1,83.8,57.45071020587067,3,0,0,1,1,1
828,0.0,83.8,55.14830057195451,3,0,0,1,1,1
829,0.0,83.8,53.63285765433993,3,0,0,1,1,1
830,0.0,83.8,56.19227780606093,3,0,0,1,1,1
831,0.0,83.8,54.8031463140565,3,0,0,1,1,1
832,0.0,83.8,52.77115285414124,3,0,0,1,1,1
833,0.0,83.8,56.772614680761784,3,0,0,1,1,1
834,0.0,83.8,55.88083881798076,3,0,0,1,1,1
835,0.0,83.8,55.13235274787387,3,0,0,1,1,1
836,0.0,83.8,51.87503401192272,3,0,0,1,1,1
837,0.0,83.8,59.976891837785274,3,0,0,1,1,1
838,0.0,83.8,54.510416531288584,3,0,0,1,1,1
839,0.0,83.8,53.31109868320708,3,0,0,1,1,1
840,0.0,83.8,56.46156745550979,3,0,0,1,1,1
841,0.0,83.8,54.75306772492298,3,0,0,1,1,1
842,0.0,83.8,57.312545263244196,3,0,0,1,1,1
843,0.0,83.8,52.28436444322559,3,0,0,1,1,1
844,0.0,83.8,55.05997873373853,3,0,0,1,1,1
845,0.0,83.8,57.4294712051921,3,0,0,1,1,1
846,0.0,83.8,52.50756134201302,3,0,0,1,1,1
847,0.0,83.8,57.78074114891859,3,0,0,1,1,1
848,0.0,83.8,55.95986764862845,3,0,0,1,1,1
849,0.0,83.8,52.80370631483533,3,0,0,1,1,1
850,0.0,83.8,24.037365824025308,3,0,0,1,1,1
851,0.0,83.8,34.866239390841,3,0,0,1,1,1
852,0.0,83.8,54.34162520729685,3,0,0,1,1,1
853,13.0,83.6,56.93135884245246,3,0,0,1,1,1
854,15.4,83.6,56.09383066080002,3,0,0,1,1,1
855,13.8,83.6,53.92383842020005,3,0,0,1,1,1
856,7.7,83.6,52.87626539591291,3,0,0,1,1,1
857,12.0,83.6,55.23326924596381,3,0,0,1,1,1
858,17.9,83.6,55.82505689909893,3,0,0,1,1,1
859,11.5,83.6,56.63768820471272,3,0,0,1,1,1
860,0.0,83.6,55.41131397468756,3,0,0,1,1,1
861,0.0,83.6,53.68022013182313,3,0,0,1,1,1
862,0.0,83.6,57.9339760766872,3,0,0,1,1,1
863,0.0,83.6,51.99980163649889,3,0,0,1,1,1
864,0.0,83.6,52.993846892491185,3,0,0,1,1,1
865,0.0,83.6,59.29769697312428,3,0,0,1,1,1
866,0.0,83.6,53.1664849790848,3,0,0,1,1,1
867,0.0,83.6,54.97914509300161,3,0,0,1,1,1
868,0.0,83.6,60.01636951606903,3,0,0,1,1,1
869,0.0,83.6,51.96501226553014,3,0,0,1,1,1
870,0.0,83.6,54.35641434366212,3,0,0,1,1,1
871,0.0,83.6,57.34624008750342,3,0,0,1,1,1
872,0.0,83.6,52.93833144011107,3,0,0,1,1,1
873,0.0,83.6,51.617756008713094,3,0,0,1,1,1
874,0.0,83.6,60.18257213780437,3,0,0,1,1,1
875,0.0,83.6,55.782737066099216,3,0,0,1,1,1
876,0.0,83.6,57.9339760766872,3,0,0,1,1,1
877,0.0,83.6,53.081033195388336,3,0,0,1,1,1
878,0.0,83.6,52.300663374731904,3,0,0,1,1,1
879,0.0,83.6,53.777954431807984,3,0,0,1,1,1
880,0.0,83.6,54.941695812211,3,0,0,1,1,1
881,0.0,83.6,56.69280780719895,3,0,0,1,1,1
882,0.0,83.6,24.0275890514545,3,0,0,1,1,1
883,12.4,83.6,34.63933600363381,3,0,0,1,1,1
884,8.0,83.6,53.86774205977165,3,0,0,1,1,1
885,15.4,83.6,58.172618965062895,3,0,0,1,1,1
886,8.3,83.6,53.290101261641276,3,0,0,1,1,1
887,14.3,83.6,54.71378442192045,3,0,0,1,1,1
888,0.0,83.6,56.1509029813781,3,0,0,1,1,1
889,0.0,83.6,55.816142125224566,3,0,0,1,1,1
890,0.0,83.6,53.2961955831152,3,0,0,1,1,1
891,0.0,83.6,54.88777219430486,3,0,0,1,1,1
892,0.0,83.6,56.13286760080834,3,0,0,1,1,1
893,0.0,83.6,50.471757599095085,4,0,0,1,1,1
894,0.0,83.6,60.908832157067756,4,0,0,1,1,1
895,0.0,83.6,54.528842028627516,4,0,0,1,1,1
896,0.0,83.6,52.70881558278354,4,0,0,1,1,1
897,0.0,83.6,57.09332462158336,4,0,0,1,1,1
898,0.0,83.6,53.40477221217755,4,0,0,1,1,1
899,0.0,83.6,55.19983154348284,4,0,0,1,1,1
900,0.0,83.6,54.91436127731445,4,0,0,1,1,1
901,0.0,83.6,59.56972021019742,0,0,0,1,1,1
902,0.0,83.6,57.168808865021056,0,0,0,1,1,1
903,0.0,83.6,51.76299843265991,0,0,0,1,1,1
904,0.0,83.6,53.88712019014582,0,0,0,1,1,1
905,0.0,83.6,52.38558189493668,0,0,0,1,1,1
906,0.0,83.6,58.277695182781954,0,0,0,1,1,1
907,0.0,83.6,52.84295667292404,0,0,0,1,1,1
908,0.0,83.6,55.31922975468214,0,0,0,1,1,1
909,0.0,83.6,57.24136801594017,0,0,0,1,1,1
910,0.0,83.6,54.55579401932857,0,0,0,1,1,1
911,0.0,83.6,55.14177534707615,0,0,0,1,1,1
912,0.0,83.6,52.0159236063744,0,0,0,1,1,1
913,0.0,83.6,58.42788287409801,0,0,0,1,1,1
914,12.7,83.6,23.598240106223766,0,0,0,1,1,1
915,6.1,83.6,35.72204573521271,0,0,0,1,1,1
916,17.2,83.6,56.208091555996305,0,0,0,1,1,1
917,14.3,83.6,55.595668252853145,0,0,0,1,1,1
918,11.1,83.6,53.14896852349334,0,0,0,1,1,1
919,8.0,83.6,55.29735003295979,0,0,0,1,1,1
920,8.3,83.6,52.91896188445476,0,0,0,1,1,1
921,0.0,83.6,60.04988045299011,0,0,0,1,1,1
922,0.0,83.6,52.756550067293055,0,0,0,1,1,1
923,0.0,83.6,57.98844186368036,0,0,0,1,1,1
924,0.0,83.6,52.631431009386134,0,0,0,1,1,1
925,0.0,83.6,53.30838840874428,0,0,0,1,1,1
